ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
6205,Colorado,08-14-2020,52519,1888,5644.0,44987.0,911.9883252158113,837290.0,6700.0,3.594889468573278,14539.475329308376,12.75728783868695
6206,Connecticut,08-14-2020,50897,4453,8809.0,37635.0,1427.5709080362956,937690.0,11015.0,8.749042183232802,26300.547473457256,21.641747057783366
6207,Delaware,08-14-2020,16340,593,8613.0,7134.0,1678.0246548445002,207475.0,,3.6291309669522636,21306.497262170305,
6208,Florida,08-14-2020,563285,9141,,554144.0,2622.645951945496,4160565.0,33568.0,1.6228019563808729,19371.524104238728,5.959327871326237
6209,Georgia,08-14-2020,231895,4573,,227322.0,2184.0987215070927,1970053.0,21818.0,1.9720131956273312,18554.90734427742,9.40856853317234
6210,Hawaii,08-14-2020,4543,40,1716.0,2787.0,320.8623378384487,153617.0,267.0,0.8804754567466432,10849.638950413597,5.877173673783842
6211,Idaho,08-14-2020,27171,265,10089.0,16817.0,1520.4259498115625,218221.0,1068.0,0.9753045526480438,12211.139494086672,3.9306613668985317
6212,Illinois,08-14-2020,204023,7932,,196091.0,1610.0527303850015,3286680.0,,3.887796964067777,25936.919405663954,
6213,Indiana,08-14-2020,78632,3113,59073.0,16446.0,1167.9952776343134,886489.0,9801.0,3.958948010987893,13167.857433039537,12.464391087597926
6214,Iowa,08-14-2020,51247,970,39879.0,10398.0,1624.2745802787258,540237.0,,1.8927937245107032,17122.821363709838,
6215,Kansas,08-14-2020,33030,404,1399.0,31227.0,1133.7603842222295,343043.0,2020.0,1.2231304874356643,11775.009490909662,6.115652437178322
6216,Kentucky,08-14-2020,38298,804,9021.0,28473.0,857.224778984496,700642.0,4158.0,2.0993263355788816,15682.481685656045,10.856963810120632
6217,Louisiana,08-14-2020,136737,4430,103512.0,28795.0,2941.3434968295005,1637012.0,,3.2397961049313646,35213.6919811891,
6218,Maine,08-14-2020,4116,126,3604.0,386.0,306.20170032703174,205043.0,399.0,3.0612244897959178,15253.769494692802,9.693877551020408
6219,Maryland,08-14-2020,98875,3631,5986.0,89258.0,1635.4653239999468,1110273.0,13508.0,3.672313527180784,18364.73316483836,13.661694058154234
6220,Massachusetts,08-14-2020,122728,8810,100486.0,13432.0,1777.7431507828146,1411532.0,12150.0,7.185120500118338,20479.23664305986,9.915858027764402
6221,Michigan,08-14-2020,100724,6566,63636.0,30522.0,1008.5655577125017,2261151.0,,6.518803860053215,22641.26741776717,
6222,Minnesota,08-14-2020,63723,1739,56659.0,5325.0,1129.9141504268366,973546.0,5783.0,2.7289989485742985,17262.580253463348,9.07521616998572
6223,Mississippi,08-14-2020,70930,2043,49836.0,19051.0,2383.281213406989,511042.0,4873.0,2.8803045255886084,17171.25049854695,6.870153672634992
6224,Missouri,08-14-2020,65793,1365,,64428.0,1071.9962824818474,824869.0,,2.074688796680498,13439.978440480281,
6225,Montana,08-14-2020,5541,81,4011.0,1449.0,518.4425577622294,199861.0,319.0,1.4618299945858149,18699.954527507118,5.757083558924383
6226,Nebraska,08-14-2020,29988,361,21463.0,8164.0,1550.241727701705,314224.0,1880.0,1.203814859277044,16243.936129296404,6.269174336401227
6227,Nevada,08-14-2020,59749,1045,1423.0,57281.0,1939.804347572006,538204.0,,1.7489832465815327,17473.270834334366,
6228,New Hampshire,08-14-2020,6964,423,6190.0,351.0,512.1676591569826,181616.0,705.0,6.074095347501436,13356.956000208867,10.123492245835726
6229,New Jersey,08-14-2020,187164,15903,33223.0,138038.0,2107.1830258078244,2429841.0,22161.0,8.496826312752452,27356.327662434604,11.840418029108164
6230,New Mexico,08-14-2020,23160,703,9980.0,12477.0,1104.5249755702541,650491.0,2928.0,3.0354058721934374,31022.60603988213,12.642487046632125
6231,New York,08-14-2020,424167,32827,73997.0,317343.0,2180.4079983094102,6901836.0,89995.0,7.73916877079075,35478.522415510466,21.216879200880786
6232,North Carolina,08-14-2020,142170,2313,116969.0,22888.0,1355.5383423702554,1877402.0,,1.6269255117113317,17900.333368802156,
6233,North Dakota,08-14-2020,8322,121,7066.0,1135.0,1092.0371308371234,176603.0,455.0,1.4539774092766162,23174.361141219484,5.4674357125690936
6234,Ohio,08-14-2020,106557,3784,84904.0,17869.0,911.5928514599073,1779409.0,12128.0,3.5511510271497886,15222.805861871317,11.381701812175644
6235,Oklahoma,08-14-2020,46897,644,39282.0,6971.0,1185.1742153278353,743242.0,3953.0,1.373222167729279,18783.104551435936,8.429110604089812
6236,Oregon,08-14-2020,22613,385,4355.0,17873.0,536.1405891358328,473107.0,1863.0,1.7025604740635918,11217.081577158557,8.238623800468758
6237,Pennsylvania,08-14-2020,127732,7434,95901.0,24397.0,997.7512088160677,1427689.0,,5.819998121065983,11152.087382671552,
6238,Rhode Island,08-14-2020,20335,1021,1953.0,17361.0,1919.55339114806,229865.0,2350.0,5.020899926235554,21698.45784392667,11.556429800835993
6239,South Carolina,08-14-2020,104841,2204,42730.0,59907.0,2036.2560437421848,851784.0,6852.0,2.102230997415133,16543.626233657567,6.535611068188972
6240,South Dakota,08-14-2020,10024,150,8773.0,1101.0,1133.0919597268553,126014.0,903.0,1.4964086193136472,14244.358560756182,9.008379888268156
6241,Tennessee,08-14-2020,130458,1326,91323.0,37809.0,1910.3042329863024,1812043.0,5725.0,1.016419077404222,26533.85314241517,4.388385534041607
6242,Texas,08-14-2020,539673,10078,383717.0,145878.0,1861.205734704181,4282041.0,,1.8674271271677478,14767.75615129611,
6243,Utah,08-14-2020,45976,360,36679.0,8937.0,1434.0799224443988,589817.0,2744.0,0.7830172263789803,18397.527353758214,5.9683313032886725
6244,Vermont,08-14-2020,1501,58,1321.0,122.0,240.54911224396582,107417.0,,3.864090606262492,17214.56628241844,
6245,Virginia,08-14-2020,104838,2370,13477.0,88991.0,1228.255715909015,1320272.0,14776.0,2.2606306873461914,15467.975643894648,14.094126175623346
6246,Washington,08-14-2020,66139,1755,,64384.0,868.5479887898622,1015446.0,6182.0,2.6535024720664047,13335.00024228837,9.34698135744417
6247,West Virginia,08-14-2020,8277,157,6144.0,1976.0,461.84827472300003,344700.0,,1.8968225202368008,19233.913289479042,
6248,Wisconsin,08-14-2020,64227,1025,54181.0,9021.0,1103.0953721416163,1113294.0,5235.0,1.5959020349697168,19120.766332430732,8.150777710308747
6249,Wyoming,08-14-2020,3183,30,2641.0,512.0,549.9698492809615,59992.0,191.0,0.942507068803016,10365.627143595177,6.0006283380458685
6250,Alabama,08-15-2020,107580,1896,41523.0,64161.0,2194.0840494494905,837017.0,12607.0,1.762409369771333,17070.883517550326,11.718720951849784
6251,Alaska,08-15-2020,4156,28,1384.0,2744.0,568.1126929990636,296677.0,,0.6737247353224254,40554.85308490934,
6252,Arizona,08-15-2020,192654,4492,27339.0,160823.0,2646.8126182127976,1077191.0,20795.0,2.3316411805620443,14799.187823898086,10.793962232811156
6253,Arkansas,08-15-2020,51992,600,44905.0,6487.0,1722.8421726526972,588260.0,3562.0,1.1540236959532235,19492.98231429212,6.851054008308972
6254,California,08-15-2020,617994,11218,,606776.0,1564.0577853592292,9681111.0,,1.815227979559672,24501.55993501049,
6255,Colorado,08-15-2020,52819,1896,5660.0,45263.0,917.1978017398262,848795.0,6718.0,3.5896173725363982,14739.258754004353,12.718907968723375
6256,Connecticut,08-15-2020,50897,4453,8809.0,37635.0,1427.5709080362956,937690.0,11015.0,8.749042183232802,26300.547473457256,21.641747057783366
6257,Delaware,08-15-2020,16396,593,8649.0,7154.0,1683.7755349345427,208761.0,,3.6167357892168814,21438.56211566663,
6258,Florida,08-15-2020,569637,9345,,560292.0,2652.220762364303,4202725.0,34074.0,1.6405184354246651,19567.82039001595,5.981704137898346
6259,Georgia,08-15-2020,235168,4669,,230499.0,2214.9254108082537,1988066.0,22028.0,1.9853891685943663,18724.562447968776,9.366920669478839
6260,Hawaii,08-15-2020,4825,40,1756.0,3029.0,340.7793924874565,156266.0,277.0,0.8290155440414507,11036.732133978212,5.740932642487048
6261,Idaho,08-15-2020,27475,269,10369.0,16837.0,1537.4370825907286,221012.0,1091.0,0.9790718835304822,12367.317361148027,3.970882620564149
6262,Illinois,08-15-2020,205851,7937,,197914.0,1624.4784392077509,3331094.0,,3.8557014539642753,26287.413624292836,
6263,Indiana,08-15-2020,79676,3128,59488.0,17060.0,1183.502794546642,897615.0,9872.0,3.9258998945730217,13333.122407337016,12.390180229931225
6264,Iowa,08-15-2020,52065,975,40381.0,10709.0,1650.2011048883226,546074.0,,1.8726591760299625,17307.825182959492,
6265,Kansas,08-15-2020,33885,406,1399.0,32080.0,1163.1084050672189,343043.0,2020.0,1.1981702818356206,11775.009490909662,5.961339825881659
6266,Kentucky,08-15-2020,38930,810,9091.0,29029.0,871.370845628138,711976.0,4193.0,2.080657590547136,15936.170798534273,10.770613922424863
6267,Louisiana,08-15-2020,136737,4430,103512.0,28795.0,2941.3434968295005,1637012.0,,3.2397961049313646,35213.6919811891,
6268,Maine,08-15-2020,4144,127,3616.0,401.0,308.28470509116124,207354.0,399.0,3.0646718146718146,15425.691780760772,9.62837837837838
6269,Maryland,08-15-2020,99693,3636,5995.0,90062.0,1648.9956464781465,1127652.0,13556.0,3.64719689446601,18652.19462492226,13.59774507738758
6270,Massachusetts,08-15-2020,123199,8826,100486.0,13887.0,1787.4348404345997,1434501.0,12170.0,7.164019188467437,20812.482780203358,9.87832693447187
6271,Michigan,08-15-2020,101782,6586,67778.0,27418.0,1019.1594813062808,2291779.0,,6.47069226385805,22947.95049133076,
6272,Minnesota,08-15-2020,64413,1705,57457.0,5251.0,1142.1489912817005,984473.0,5822.0,2.6469811994473167,17456.334030305527,9.03854811916849
6273,Mississippi,08-15-2020,71755,2080,49836.0,19839.0,2411.0015997182936,519765.0,4916.0,2.8987527001602675,17464.34738314513,6.851090516340324
6274,Missouri,08-15-2020,67004,1378,,65626.0,1091.7276748501165,835441.0,,2.056593636200824,13612.233007051162,
6275,Montana,08-15-2020,5659,82,4123.0,1454.0,529.4832041827208,200936.0,324.0,1.449019261353596,18800.536687693795,5.725393179006892
6276,Nebraska,08-15-2020,30241,361,22004.0,7876.0,1563.3206645133807,317683.0,1880.0,1.1937435931351477,16422.7505262592,6.216725637379716
6277,Nevada,08-15-2020,60608,1069,1423.0,58116.0,1967.692545442504,542850.0,,1.7637935586061246,17624.107350406928,
6278,New Hampshire,08-15-2020,6980,423,6264.0,293.0,513.3443797983542,183377.0,706.0,6.060171919770774,13486.46881579983,10.11461318051576
6279,New Jersey,08-15-2020,187442,15910,33264.0,138268.0,2110.3128845476167,2461383.0,22197.0,8.487958941966047,27711.44278606965,11.842063144866145
6280,New Mexico,08-15-2020,23302,711,10182.0,12409.0,1111.2971062494844,659042.0,2946.0,3.0512402368895373,31430.412303530717,12.642691614453694
6281,New York,08-15-2020,424901,32833,74081.0,317987.0,2184.1810864345093,6990504.0,89995.0,7.727211750501883,35934.31557338011,21.18022786484381
6282,North Carolina,08-15-2020,143704,2343,116969.0,24392.0,1370.1644647392222,1903401.0,,1.6304347826086956,18148.224213307218,
6283,North Dakota,08-15-2020,8444,121,7161.0,1162.0,1108.0463269392778,178145.0,457.0,1.4329701563240171,23376.706882117203,5.412126954050213
6284,Ohio,08-15-2020,107674,3824,86018.0,17832.0,921.14876252235,1802350.0,12210.0,3.5514608912086483,15419.065625240608,11.339784906291213
6285,Oklahoma,08-15-2020,47798,657,39907.0,7234.0,1207.9441572859646,754417.0,3998.0,1.3745344993514372,19065.51753854148,8.36436670990418
6286,Oregon,08-15-2020,23018,386,4355.0,18277.0,545.7428948272499,484879.0,1863.0,1.6769484751064383,11496.188595922413,8.093665826744287
6287,Pennsylvania,08-15-2020,128531,7451,96564.0,24516.0,1003.9924264893524,1443684.0,,5.797045070838943,11277.028905430245,
6288,Rhode Island,08-15-2020,20335,1021,1953.0,17361.0,1919.55339114806,229865.0,2350.0,5.020899926235554,21698.45784392667,11.556429800835993
6289,South Carolina,08-15-2020,105882,2260,42730.0,60892.0,2056.474684746521,860400.0,6852.0,2.134451559282976,16710.968991480204,6.471354904516349
6290,South Dakota,08-15-2020,10118,152,8884.0,1082.0,1143.7175227969196,127449.0,913.0,1.5022731765170982,14406.567954432156,9.023522435263887
6291,Tennessee,08-15-2020,131747,1345,92100.0,38302.0,1929.1791364519336,1829758.0,5813.0,1.0208961114864097,26793.25493829854,4.4122446810933065
6292,Texas,08-15-2020,546552,10268,393266.0,143018.0,1884.9297939938433,4321676.0,,1.8786867489278238,14904.447980042407,
6293,Utah,08-15-2020,46321,363,37346.0,8612.0,1444.8411364091482,594901.0,2760.0,0.7836618380432201,18556.10709809673,5.9584205867748965
6294,Vermont,08-15-2020,1509,58,1332.0,119.0,241.83118612667846,110297.0,,3.8436050364479786,17676.112880195004,
6295,Virginia,08-15-2020,105750,2381,13694.0,89675.0,1238.9404791905451,1337240.0,14965.0,2.2515366430260046,15666.768476527319,14.15130023640662
6296,Washington,08-15-2020,66885,1766,,65119.0,878.3445808102623,1016246.0,6206.0,2.640352844434477,13345.505970996572,9.278612543918666
6297,West Virginia,08-15-2020,8462,160,6298.0,2004.0,472.1710886439561,350244.0,,1.8908059560387616,19543.262913142727,
6298,Wisconsin,08-15-2020,65056,1038,55172.0,8846.0,1117.333403865119,1124666.0,5275.0,1.5955484505656663,19316.07983877533,8.108398917855387
6299,Wyoming,08-15-2020,3227,30,2659.0,538.0,557.5723228494071,60036.0,191.0,0.9296560272699099,10373.22961716362,5.918810040285095
6300,Alabama,08-16-2020,108433,1898,41523.0,65012.0,2211.4809047588456,846424.0,12607.0,1.7503896415297926,17262.738403711057,11.626534357621756
6301,Alaska,08-16-2020,4259,28,1418.0,2813.0,582.1924830324859,301515.0,,0.6574313219065508,41216.19312550834,
6302,Arizona,08-16-2020,193537,4506,27582.0,161449.0,2658.943877059652,1091974.0,20755.0,2.3282369779422023,15002.286804116717,10.724047598133687
6303,Arkansas,08-16-2020,52665,599,45572.0,6494.0,1745.1431570771329,622050.0,3570.0,1.1373777651191492,20612.67067046104,6.7786955283395045
6304,California,08-16-2020,623873,11243,,612630.0,1578.9367254785943,9798135.0,,1.8021296000948912,24797.7315778968,
6305,Colorado,08-16-2020,53157,1896,5660.0,45601.0,923.0671452902163,859734.0,6727.0,3.5667927083921214,14929.213632991685,12.654965479616985
6306,Connecticut,08-16-2020,50897,4453,8809.0,37635.0,1427.5709080362956,937690.0,11015.0,8.749042183232802,26300.547473457256,21.641747057783366
6307,Delaware,08-16-2020,16451,593,8671.0,7187.0,1689.4237207372628,210385.0,,3.604644094583916,21605.33763827786,
6308,Florida,08-16-2020,573416,9452,,563964.0,2669.81572593053,4232628.0,34341.0,1.6483669796447955,19707.04827980713,5.9888457943273306
6309,Georgia,08-16-2020,237030,4702,,232328.0,2232.462622992416,2005273.0,22087.0,1.9837151415432648,18886.6262557308,9.318229759945998
6310,Hawaii,08-16-2020,5042,40,1808.0,3194.0,356.1056366677214,159299.0,279.0,0.7933359777865926,11250.946413235095,5.533518445061484
6311,Idaho,08-16-2020,27656,269,10616.0,16771.0,1547.565421515166,223222.0,1103.0,0.9726641596760196,12490.983819838671,3.9882846398611513
6312,Illinois,08-16-2020,207412,7955,,199457.0,1636.79711069151,3368183.0,,3.835361502709583,26580.10241779773,
6313,Indiana,08-16-2020,80415,3133,59801.0,17481.0,1194.4798587211735,906851.0,9935.0,3.896039296151216,13470.313428603557,12.354660200211404
6314,Iowa,08-16-2020,52447,975,40525.0,10947.0,1662.3086017108972,551193.0,,1.859019581672927,17470.07197938556,
6315,Kansas,08-16-2020,33885,406,1399.0,32080.0,1163.1084050672189,343043.0,2020.0,1.1981702818356206,11775.009490909662,5.961339825881659
6316,Kentucky,08-16-2020,38930,810,9091.0,29029.0,871.370845628138,712361.0,4193.0,2.080657590547136,15944.788260018136,10.770613922424863
6317,Louisiana,08-16-2020,137918,4507,103512.0,29899.0,2966.7479350558447,1658087.0,,3.2678838150205194,35667.03536444076,
6318,Maine,08-16-2020,4168,127,3624.0,417.0,310.0701377461293,210223.0,400.0,3.0470249520153554,15639.125376056752,9.596928982725528
6319,Maryland,08-16-2020,100212,3639,6004.0,90569.0,1657.5802887350967,1142410.0,13614.0,3.6313016405220933,18896.302814571733,13.585199377320082
6320,Massachusetts,08-16-2020,123593,8838,100486.0,14269.0,1793.1511963070602,1449968.0,12173.0,7.150890422596749,21036.886019491034,9.849263307792512
6321,Michigan,08-16-2020,102259,6592,67778.0,27889.0,1023.9357587677484,2321050.0,,6.4463763580711735,23241.04570637189,
6322,Minnesota,08-16-2020,65152,1752,58196.0,5204.0,1155.2526831537946,994054.0,5851.0,2.68909626719057,17626.22100165401,8.980537819253437
6323,Mississippi,08-16-2020,72136,2084,49836.0,20216.0,2423.803378123877,520146.0,4916.0,2.8889874681157814,17477.149161550715,6.814905179106133
6324,Missouri,08-16-2020,68196,1383,,66813.0,1111.1494912852743,845618.0,,2.027978180538448,13778.051652907374,
6325,Montana,08-16-2020,5750,82,4145.0,1523.0,537.9976009985236,201924.0,326.0,1.4260869565217391,18892.978710265368,5.6695652173913045
6326,Nebraska,08-16-2020,30372,361,22251.0,7760.0,1570.0927622300985,320876.0,1883.0,1.188594758330041,16587.81394617888,6.199789279599631
6327,Nevada,08-16-2020,61305,1072,1423.0,58810.0,1990.321269442197,547463.0,,1.7486338797814207,17773.872492172475,
6328,New Hampshire,08-16-2020,6988,423,6287.0,278.0,513.9327401190401,184929.0,708.0,6.053234115626791,13600.610718012871,10.13165426445335
6329,New Jersey,08-16-2020,187455,15912,33320.0,138223.0,2110.459244848399,2490186.0,22206.0,8.488437224933984,28035.720920178468,11.84604305033208
6330,New Mexico,08-16-2020,23408,714,10391.0,12303.0,1116.3523587283464,665291.0,2957.0,3.0502392344497613,31728.43374447797,12.632433356117566
6331,New York,08-16-2020,425508,32840,74154.0,318514.0,2187.30133778592,7068196.0,89995.0,7.717833742256316,36333.68718457253,21.15001363076605
6332,North Carolina,08-16-2020,144952,2347,116969.0,25636.0,1382.0636829377033,1924646.0,,1.6191566863513438,18350.787426950432,
6333,North Dakota,08-16-2020,8587,125,7249.0,1213.0,1126.8112043377048,179800.0,459.0,1.4556888319552812,23593.880812847245,5.345289390939793
6334,Ohio,08-16-2020,108287,3826,86926.0,17535.0,926.3929643856244,1829645.0,12236.0,3.533203431621524,15652.573765302715,11.299601983617608
6335,Oklahoma,08-16-2020,48342,661,40224.0,7457.0,1221.692046770118,754961.0,4013.0,1.3673410285052336,19079.265428025632,8.301270117082455
6336,Oregon,08-16-2020,23262,388,4355.0,18519.0,551.5279876388689,488797.0,1863.0,1.6679563236179176,11589.08201246308,8.008769667268506
6337,Pennsylvania,08-16-2020,129070,7453,98323.0,23294.0,1008.2027097508052,1456863.0,,5.774385992097312,11379.973846251547,
6338,Rhode Island,08-16-2020,20335,1021,1953.0,17361.0,1919.55339114806,229865.0,2350.0,5.020899926235554,21698.45784392667,11.556429800835993
6339,South Carolina,08-16-2020,106497,2269,42730.0,61498.0,2068.419415022858,867601.0,6852.0,2.1305764481628597,16850.829158504435,6.4339840558888985
6340,South Dakota,08-16-2020,10274,153,8939.0,1182.0,1161.351435977026,128774.0,916.0,1.48919602881059,14556.343178558063,8.915709558107846
6341,Tennessee,08-16-2020,133708,1366,92655.0,39687.0,1957.894175781727,1857340.0,5847.0,1.0216292218864989,27197.13980050882,4.3729619768450645
6342,Texas,08-16-2020,555394,10396,399572.0,145426.0,1915.4237803638391,4439041.0,,1.8718243265141503,15309.212367094486,
6343,Utah,08-16-2020,46652,363,37701.0,8588.0,1455.1656634304004,598527.0,2771.0,0.7781016891022893,18669.209016462475,5.939723913229872
6344,Vermont,08-16-2020,1515,58,1337.0,120.0,242.79274153871305,111335.0,,3.8283828382838285,17842.461966476974,
6345,Virginia,08-16-2020,106687,2381,13783.0,90523.0,1249.9181362023794,1353848.0,14967.0,2.2317620703553387,15861.343639443601,14.028888243178644
6346,Washington,08-16-2020,67461,1781,,65680.0,885.9087054801689,1016992.0,6230.0,2.6400438772031247,13355.302563016972,9.23496538740902
6347,West Virginia,08-16-2020,8567,160,6429.0,1978.0,478.0299830315259,355339.0,,1.8676316096649936,19827.55878842528,
6348,Wisconsin,08-16-2020,65741,1039,55982.0,8720.0,1129.09824310589,1130779.0,5304.0,1.5804444714865913,19421.07029465684,8.068024520466679
6349,Wyoming,08-16-2020,3286,30,2668.0,588.0,567.7665487707319,60095.0,191.0,0.9129640900791236,10383.423843084944,5.812538040170421
6350,Alabama,08-17-2020,109004,1925,41523.0,65556.0,2223.12639641376,852923.0,12958.0,1.765990238890316,17395.284901548686,11.88763715093024
6351,Alaska,08-17-2020,4309,28,1432.0,2849.0,589.0273325632736,305648.0,,0.6498027384543977,41781.16178772324,
6352,Arizona,08-17-2020,194005,4506,27800.0,161699.0,2665.373581635335,1098388.0,20756.0,2.322620551016726,15090.406729647546,10.698693332646066
6353,Arkansas,08-17-2020,53077,603,46133.0,6341.0,1758.7954684929834,622462.0,3621.0,1.1360853100212898,20626.32298187689,6.822164025849237
6354,California,08-17-2020,629415,11296,,618119.0,1592.9627649651602,9933780.0,,1.7946823637822422,25141.03040975447,
6355,Colorado,08-17-2020,53351,1896,5695.0,45760.0,926.4359401090796,873051.0,6735.0,3.553822796198759,15160.46229589271,12.623943318775654
6356,Connecticut,08-17-2020,51267,4456,8809.0,38002.0,1437.948754195665,981968.0,11015.0,8.69175102892699,27542.46712817229,21.485556010689134
6357,Delaware,08-17-2020,16536,593,8713.0,7230.0,1698.1527351596485,212638.0,,3.586115142718916,21836.707867614743,
6358,Florida,08-17-2020,576094,9539,,566555.0,2682.284451103951,4252876.0,34607.0,1.6558061705207832,19801.322644001088,6.007179383919985
6359,Georgia,08-17-2020,238861,4727,,234134.0,2249.707862256218,2027417.0,22133.0,1.9789752198977648,19095.18910568035,9.266058502643798
6360,Hawaii,08-17-2020,5215,40,1841.0,3334.0,368.3242552999141,161948.0,283.0,0.7670182166826462,11438.03959679971,5.426653883029722
6361,Idaho,08-17-2020,27937,273,10883.0,16781.0,1563.2895278011713,224487.0,1110.0,0.9771986970684041,12561.770276962505,3.973225471596807
6362,Illinois,08-17-2020,209185,7967,,201218.0,1650.7887856054786,3406429.0,,3.8085904821091376,26881.921706438246,
6363,Indiana,08-17-2020,81006,3135,60677.0,17194.0,1203.2585392721182,914633.0,9973.0,3.8700836975038886,13585.906816162695,12.311433720958945
6364,Iowa,08-17-2020,52829,987,40788.0,11054.0,1674.4160985334713,553984.0,,1.8682920365708229,17558.53277423322,
6365,Kansas,08-17-2020,34614,406,1409.0,32799.0,1188.1314544192626,354262.0,2034.0,1.1729358063211417,12160.10357963474,5.876235049401977
6366,Kentucky,08-17-2020,39691,818,9158.0,29715.0,888.4043214442955,716816.0,4215.0,2.0609206117255803,16044.504600045706,10.619535914942936
6367,Louisiana,08-17-2020,138485,4526,103512.0,30447.0,2978.9446467191274,1674289.0,,3.268223995378561,36015.55586244519,
6368,Maine,08-17-2020,4197,127,3638.0,432.0,312.22753553754916,212554.0,399.0,3.025970931617822,15812.535522670532,9.506790564689064
6369,Maryland,08-17-2020,100715,3641,6008.0,91066.0,1665.9002792076324,1157612.0,13658.0,3.615151665591024,19147.7550912387,13.561038574194507
6370,Massachusetts,08-17-2020,123841,8842,100486.0,14513.0,1796.7493086328727,1464914.0,12178.0,7.1398002277113415,21253.730321191008,9.833576925250927
6371,Michigan,08-17-2020,102749,6592,67778.0,28379.0,1028.8422073130716,2340207.0,,6.415634215418155,23432.867818173418,
6372,Minnesota,08-17-2020,65716,1758,58859.0,5099.0,1165.25333567864,1000023.0,5886.0,2.675147604845091,17732.06124087529,8.956722868099092
6373,Mississippi,08-17-2020,72412,2095,56577.0,13740.0,2433.0771073625683,524589.0,4989.0,2.893166878417942,17626.436042012683,6.889742031707453
6374,Missouri,08-17-2020,69225,1415,,67810.0,1127.9154720837455,858617.0,,2.044059227157818,13989.850471565613,
6375,Montana,08-17-2020,5792,82,4162.0,1548.0,541.9273226058172,204725.0,330.0,1.4157458563535912,19155.05371555178,5.697513812154696
6376,Nebraska,08-17-2020,30563,362,22483.0,7718.0,1579.9665840918772,322991.0,1883.0,1.1844387003893595,16697.1497222923,6.1610444000916145
6377,Nevada,08-17-2020,61967,1077,1498.0,59392.0,2011.8136873586927,551423.0,,1.7380218503396967,17902.43740901435,
6378,New Hampshire,08-17-2020,7004,423,6302.0,279.0,515.1094607604116,185971.0,709.0,6.039406053683609,13677.244649782195,10.122786978869216
6379,New Jersey,08-17-2020,187767,15916,33381.0,138470.0,2113.971892067159,2511070.0,22218.0,8.476462850234599,28270.84311414189,11.832750163766795
6380,New Mexico,08-17-2020,23500,718,10481.0,12301.0,1120.73993635151,670573.0,2965.0,3.0553191489361704,31980.337929320893,12.617021276595745
6381,New York,08-17-2020,425916,32846,74207.0,318863.0,2189.3986401769835,7125087.0,89995.0,7.711849284835508,36626.13235694997,21.129753284685247
6382,North Carolina,08-17-2020,145516,2348,127749.0,15419.0,1387.4412142389401,1935472.0,,1.6135682674070206,18454.009330970268,
6383,North Dakota,08-17-2020,8647,126,7343.0,1178.0,1134.6845794699118,180419.0,461.0,1.457152769746733,23675.10779962785,5.331328784549554
6384,Ohio,08-17-2020,109062,3832,87764.0,17466.0,933.0230727772027,1849016.0,12319.0,3.513597770075737,15818.292255177901,11.295409950303496
6385,Oklahoma,08-17-2020,48711,665,40531.0,7515.0,1231.0173615121264,755330.0,4021.0,1.3651947198784669,19088.590742767643,8.254808975385437
6386,Oregon,08-17-2020,23451,388,4419.0,18644.0,556.0090636281968,491217.0,1913.0,1.654513666794593,11646.458752643894,8.157434650974373
6387,Pennsylvania,08-17-2020,129647,7453,98626.0,23568.0,1012.7098218878333,1467319.0,,5.748686818823421,11461.648654752007,
6388,Rhode Island,08-17-2020,20572,1023,1982.0,17567.0,1941.9253682172555,431005.0,2380.0,4.972778533929613,40685.37542915021,11.569123079914446
6389,South Carolina,08-17-2020,106953,2288,42730.0,61935.0,2077.2759955204347,873547.0,6852.0,2.1392574308341046,16966.314306834676,6.406552410872066
6390,South Dakota,08-17-2020,10360,153,9013.0,1194.0,1171.072695807085,129293.0,921.0,1.4768339768339769,14615.00985125342,8.88996138996139
6391,Tennessee,08-17-2020,134744,1387,94812.0,38545.0,1973.0643852389762,1871108.0,5881.0,1.0293593777830552,27398.74544124956,4.36457281956896
6392,Texas,08-17-2020,561110,10447,405817.0,144846.0,1935.1369251377466,4476167.0,,1.8618452709807347,15437.251242685124,
6393,Utah,08-17-2020,46894,364,38132.0,8398.0,1462.7141091679928,601795.0,2782.0,0.7762187060178274,18771.144225844506,5.932528681707681
6394,Vermont,08-17-2020,1527,58,1343.0,126.0,244.715852362782,113223.0,,3.7982973149967254,18145.031402797158,
6395,Virginia,08-17-2020,107421,2385,13827.0,91209.0,1258.5174961241373,1373442.0,15000.0,2.220236266651772,16090.902029507519,13.963750104728124
6396,Washington,08-17-2020,67721,1785,,65936.0,889.3230673103352,1017568.0,6255.0,2.6358145922239777,13362.86668768688,9.236425924011757
6397,West Virginia,08-17-2020,8641,160,6531.0,1950.0,482.1591085999084,360839.0,,1.851637541951163,20134.4532563456,
6398,Wisconsin,08-17-2020,66196,1039,56602.0,8555.0,1136.9128443534094,1136755.0,5327.0,1.5695812435796723,19523.707782690195,8.04731403710194
6399,Wyoming,08-17-2020,3331,30,2699.0,602.0,575.5418058293693,60898.0,195.0,0.9006304413089162,10522.168985709075,5.8540978685079565
6400,Alabama,08-18-2020,110361,1936,41523.0,66902,2250.802285,868259.0,12958.0,1.754242894,17708.06119,11.74146664
